,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
3104,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,768fa40ce090312ee6fc88db93e48c72,a498b96128a24acd,24b74c476581c313,22.0,24.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3105,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,768fa40ce090312ee6fc88db93e48c72,d93069024b76950f,24b74c476581c313,45.0,47.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:560|
3106,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,768fa40ce090312ee6fc88db93e48c72,1bfc46074ede2ba3,24b74c476581c313,40.0,41.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533289|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3107,us-west-1,sslateingress,POST,/cart/checkout,768fa40ce090312ee6fc88db93e48c72,e6fc88db93e48c72,nan,0.0,68.0,68.0,20.0,68.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:544|
3108,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,768fa40ce090312ee6fc88db93e48c72,24b74c476581c313,d848362e3d85b833,17.0,49.0,32.0,29.0,32.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:704|
3109,us-west-1,frontend,POST,/cart/checkout,768fa40ce090312ee6fc88db93e48c72,d848362e3d85b833,e6fc88db93e48c72,12.0,60.0,48.0,10.0,48.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:696|
3110,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,768fa40ce090312ee6fc88db93e48c72,0e65ff59a803ced7,d848362e3d85b833,52.0,58.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3111,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,768fa40ce090312ee6fc88db93e48c72,7932766dadf8abab,24b74c476581c313,35.0,37.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709533252|,paymentservice@POST@/hipstershop.PaymentService/Charge:688|
3112,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,99beed8754db6bed414f46a2f833eacc,9b370c65947d0770,14ab7919d51a656a,14.0,17.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:712|
3113,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,99beed8754db6bed414f46a2f833eacc,e4672795fcb4e85d,14ab7919d51a656a,29.0,31.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:584|
3114,us-west-1,frontend,POST,/cart/checkout,99beed8754db6bed414f46a2f833eacc,b0928f9d5a883c18,414f46a2f833eacc,10.0,43.0,33.0,6.0,33.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:720|
3115,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,99beed8754db6bed414f46a2f833eacc,445cf3f47f50c724,b0928f9d5a883c18,34.0,41.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:480|
3116,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,99beed8754db6bed414f46a2f833eacc,14ab7919d51a656a,b0928f9d5a883c18,12.0,32.0,20.0,17.0,20.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:720|
3117,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,99beed8754db6bed414f46a2f833eacc,a9216cc1948ca429,14ab7919d51a656a,21.0,23.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709533227|,paymentservice@POST@/hipstershop.PaymentService/Charge:712|
3118,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,99beed8754db6bed414f46a2f833eacc,7d3c3d80c6adf63a,14ab7919d51a656a,26.0,27.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533269|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:712|
3119,us-west-1,sslateingress,POST,/cart/checkout,99beed8754db6bed414f46a2f833eacc,414f46a2f833eacc,nan,0.0,45.0,45.0,12.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:776|
3120,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,12e1fda351c4606fa06a6c5f4d68115c,0ef951b61f872956,5358f31aa269a490,13.0,15.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:688|
3121,us-west-1,sslateingress,POST,/cart/checkout,12e1fda351c4606fa06a6c5f4d68115c,a06a6c5f4d68115c,nan,0.0,36.0,36.0,3.0,36.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:824|
3122,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,12e1fda351c4606fa06a6c5f4d68115c,626ab949489e8184,5358f31aa269a490,18.0,19.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533869|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:176|
3123,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,12e1fda351c4606fa06a6c5f4d68115c,5358f31aa269a490,f07303e78211a467,3.0,25.0,22.0,19.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:696|
3124,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,12e1fda351c4606fa06a6c5f4d68115c,7eae1b1c7cc48b87,f07303e78211a467,27.0,33.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3125,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,12e1fda351c4606fa06a6c5f4d68115c,d48045f3b3d48ac8,5358f31aa269a490,5.0,7.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:696|
3126,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,12e1fda351c4606fa06a6c5f4d68115c,0657879304144c39,5358f31aa269a490,22.0,23.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:560|
3127,us-west-1,frontend,POST,/cart/checkout,12e1fda351c4606fa06a6c5f4d68115c,f07303e78211a467,a06a6c5f4d68115c,2.0,35.0,33.0,5.0,33.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:704|
3128,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,aa3f5a503e52d2ce232cc18b15836ad2,971e51e64fdcbbf7,a8dfda963fb6ca1a,18.0,20.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709532852|,paymentservice@POST@/hipstershop.PaymentService/Charge:696|
3129,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,aa3f5a503e52d2ce232cc18b15836ad2,c387ae2f7f81ea31,a8dfda963fb6ca1a,8.0,11.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3130,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,aa3f5a503e52d2ce232cc18b15836ad2,e930ac8429c38b11,a8dfda963fb6ca1a,24.0,26.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3131,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,aa3f5a503e52d2ce232cc18b15836ad2,1d6ac90d93cb1539,a8dfda963fb6ca1a,22.0,23.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709532897|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3132,us-west-1,sslateingress,POST,/cart/checkout,aa3f5a503e52d2ce232cc18b15836ad2,232cc18b15836ad2,nan,0.0,38.0,38.0,5.0,38.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:512|
3133,us-west-1,frontend,POST,/cart/checkout,aa3f5a503e52d2ce232cc18b15836ad2,fbcc5a4b27d12dbe,232cc18b15836ad2,4.0,37.0,33.0,7.0,33.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:704|
3134,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,aa3f5a503e52d2ce232cc18b15836ad2,a8dfda963fb6ca1a,fbcc5a4b27d12dbe,6.0,27.0,21.0,18.0,21.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:696|
3135,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,aa3f5a503e52d2ce232cc18b15836ad2,d3c1d21666ce7175,fbcc5a4b27d12dbe,30.0,35.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3136,us-west-1,frontend,POST,/cart/checkout,4acc46abff02b0c5c3aa07a7cca47a4b,3dd663497268fc17,c3aa07a7cca47a4b,3.0,32.0,29.0,6.0,29.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:696|
3137,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,4acc46abff02b0c5c3aa07a7cca47a4b,4dbe86107a96a1d0,3dd663497268fc17,4.0,22.0,18.0,16.0,18.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:696|
3138,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,4acc46abff02b0c5c3aa07a7cca47a4b,b00b77f9fc6d92dc,4dbe86107a96a1d0,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:688|
3139,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,4acc46abff02b0c5c3aa07a7cca47a4b,238155bb34fcc802,4dbe86107a96a1d0,20.0,21.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:584|
3140,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,4acc46abff02b0c5c3aa07a7cca47a4b,adefb9872bf0dbb9,3dd663497268fc17,25.0,30.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:472|
3141,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,4acc46abff02b0c5c3aa07a7cca47a4b,79a702c77980760b,4dbe86107a96a1d0,16.0,17.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709532802|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3142,us-west-1,sslateingress,POST,/cart/checkout,4acc46abff02b0c5c3aa07a7cca47a4b,c3aa07a7cca47a4b,nan,0.0,34.0,34.0,5.0,34.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:832|
3143,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,4acc46abff02b0c5c3aa07a7cca47a4b,4db3101dc7d36932,4dbe86107a96a1d0,13.0,14.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:704|
3144,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,5799acb556163111709ec3b4e5e1cae8,deb4e5237053e2ef,4f7b0d02ef7c2bae,25.0,27.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709532798|,paymentservice@POST@/hipstershop.PaymentService/Charge:672|
3145,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,5799acb556163111709ec3b4e5e1cae8,56bba2e880ff8225,4f7b0d02ef7c2bae,16.0,17.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:688|
3146,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,5799acb556163111709ec3b4e5e1cae8,abdfd9e4e518e5cf,4f7b0d02ef7c2bae,34.0,36.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:552|
3147,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,5799acb556163111709ec3b4e5e1cae8,97b8a82e32151568,4f7b0d02ef7c2bae,29.0,30.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709532836|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:688|
3148,us-west-1,sslateingress,POST,/cart/checkout,5799acb556163111709ec3b4e5e1cae8,709ec3b4e5e1cae8,nan,0.0,49.0,49.0,13.0,49.0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:816|
3149,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,5799acb556163111709ec3b4e5e1cae8,4f7b0d02ef7c2bae,1eebe5b7350ba972,13.0,37.0,24.0,21.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:688|
3150,us-west-1,frontend,POST,/cart/checkout,5799acb556163111709ec3b4e5e1cae8,1eebe5b7350ba972,709ec3b4e5e1cae8,11.0,47.0,36.0,7.0,36.0,-1,frontend@POST@/cart/checkout:4|,frontend@POST@/cart/checkout:696|
3151,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,5799acb556163111709ec3b4e5e1cae8,0f2d445fe009bd67,1eebe5b7350ba972,40.0,45.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3152,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,1e3aedfcfe4dff7b913417ac097215c4,c4a1b805f486a54d,66deb5388d1852ee,33.0,39.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:480|
3153,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,1e3aedfcfe4dff7b913417ac097215c4,560d47a03f39ec40,66deb5388d1852ee,7.0,29.0,22.0,18.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:720|
3154,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,1e3aedfcfe4dff7b913417ac097215c4,3f5d7630f7f87efc,560d47a03f39ec40,22.0,23.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:720|
3155,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,1e3aedfcfe4dff7b913417ac097215c4,ec453bfa1dec85e9,560d47a03f39ec40,17.0,19.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709532546|,paymentservice@POST@/hipstershop.PaymentService/Charge:720|
3156,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,1e3aedfcfe4dff7b913417ac097215c4,4fea74d217878707,560d47a03f39ec40,9.0,11.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:728|
3157,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,1e3aedfcfe4dff7b913417ac097215c4,117935da354fc1a8,560d47a03f39ec40,26.0,28.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3158,us-west-1,frontend,POST,/cart/checkout,1e3aedfcfe4dff7b913417ac097215c4,66deb5388d1852ee,913417ac097215c4,3.0,42.0,39.0,11.0,39.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:728|
3159,us-west-1,sslateingress,POST,/cart/checkout,1e3aedfcfe4dff7b913417ac097215c4,913417ac097215c4,nan,0.0,45.0,45.0,6.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:568|
3160,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,f649478f53e0950d12b48f082773f789,72497a29ece69829,0702241012b98813,17.0,19.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:720|
3161,us-west-1,frontend,POST,/cart/checkout,f649478f53e0950d12b48f082773f789,41ba33eaa9e1f7f7,12b48f082773f789,4.0,40.0,36.0,8.0,36.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:720|
3162,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,f649478f53e0950d12b48f082773f789,0702241012b98813,41ba33eaa9e1f7f7,6.0,28.0,22.0,18.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:720|
3163,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f649478f53e0950d12b48f082773f789,0546da694ea7dfc8,0702241012b98813,24.0,26.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:184|
3164,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,f649478f53e0950d12b48f082773f789,6ed64b3778609c9a,41ba33eaa9e1f7f7,32.0,38.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:480|
3165,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,f649478f53e0950d12b48f082773f789,4f061c1d3e70a9ce,0702241012b98813,8.0,11.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:728|
3166,us-west-1,sslateingress,POST,/cart/checkout,f649478f53e0950d12b48f082773f789,12b48f082773f789,nan,0.0,42.0,42.0,6.0,42.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:824|
3167,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,f649478f53e0950d12b48f082773f789,2a8985ae7b39f982,0702241012b98813,21.0,22.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:2|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:728|
3168,us-west-1,frontend,POST,/cart/checkout,cf439e03ddba973daa1cb7b6fd4aba99,442ee7a21f9ea943,aa1cb7b6fd4aba99,5.0,55.0,50.0,16.0,50.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:712|
3169,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,cf439e03ddba973daa1cb7b6fd4aba99,2fef810752c3a6fd,442ee7a21f9ea943,43.0,50.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:472|
3170,us-west-1,sslateingress,POST,/cart/checkout,cf439e03ddba973daa1cb7b6fd4aba99,aa1cb7b6fd4aba99,nan,0.0,57.0,57.0,7.0,57.0,-1,sslateingress@POST@/cart/checkout:3|,sslateingress@POST@/cart/checkout:808|
3171,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,cf439e03ddba973daa1cb7b6fd4aba99,cb5ae313eb6df371,5d017add048023b3,27.0,29.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709532465|,paymentservice@POST@/hipstershop.PaymentService/Charge:712|
3172,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,cf439e03ddba973daa1cb7b6fd4aba99,226a115fe09c2116,5d017add048023b3,18.0,20.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3173,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,cf439e03ddba973daa1cb7b6fd4aba99,cca64e2adad4a396,5d017add048023b3,35.0,37.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3174,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,cf439e03ddba973daa1cb7b6fd4aba99,2625c90d1d6fb4d3,5d017add048023b3,31.0,32.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709532491|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3175,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,cf439e03ddba973daa1cb7b6fd4aba99,5d017add048023b3,442ee7a21f9ea943,13.0,40.0,27.0,24.0,27.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:696|
3176,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,a5184f3082037eaac9d4714de8dd0ece,d7acbb820dc81b0e,89f4be4956fb74ce,20.0,22.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709532453|,paymentservice@POST@/hipstershop.PaymentService/Charge:688|
3177,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,a5184f3082037eaac9d4714de8dd0ece,c1e2adb305c5fb1a,89f4be4956fb74ce,8.0,11.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:696|
3178,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,a5184f3082037eaac9d4714de8dd0ece,3de166ea739772d7,89f4be4956fb74ce,27.0,28.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:568|
